Open,Close,Date,High,Low,Adj Close,Volume
34.689999,36.009998,2012-03-12,36.290001,34.599998,36.009998,1963300
36.509998,36.09,2012-03-13,36.59,35.5,36.09,1001600
36,35.290001,2012-03-14,36,34.799999,35.290001,851500
35.279999,35,2012-03-15,35.48,34.779999,35,571600
34.900002,35.32,2012-03-16,35.889999,34.830002,35.32,729300
35.259998,34.98,2012-03-19,35.32,34.540001,34.98,1015600
34.98,34.959999,2012-03-20,35.200001,34.57,34.959999,567000
34.939999,35.150002,2012-03-21,35.299999,34.599998,35.150002,607200
34.970001,34.400002,2012-03-22,35.150002,34.299999,34.400002,522400
34.259998,34.080002,2012-03-23,34.630001,33.150002,34.080002,1170600
35.59,37.400002,2012-03-26,38.09,35.040001,37.400002,3140500
37.16,37.939999,2012-03-27,39.950001,37.029999,37.939999,2539200
37.779999,37.849998,2012-03-28,38.439999,37.110001,37.849998,955000
38.189999,37.330002,2012-03-29,38.189999,37.029999,37.330002,796400
37.52,37.240002,2012-03-30,37.939999,36.68,37.240002,886400
37.330002,36.580002,2012-04-02,37.970001,36.529999,36.580002,1028600
36.700001,38.009998,2012-04-03,38.470001,36.669998,38.009998,1098100
35.27,35,2012-04-04,35.490002,34.689999,35,4481800
35.099998,34.48,2012-04-05,35.439999,34.41,34.48,1509400
34.099998,33.150002,2012-04-09,34.290001,33.099998,33.150002,1655700
33.150002,32.459999,2012-04-10,33.849998,32.099998,32.459999,1847700
33.240002,33.09,2012-04-11,33.290001,32.009998,33.09,1105500
33.77,33.439999,2012-04-12,34.48,32.919998,33.439999,1033900
33.939999,33.59,2012-04-13,34.040001,32.849998,33.59,649600
33.41,32.25,2012-04-16,33.700001,32.09,32.25,1099600
32.43,32.240002,2012-04-17,33.07,32.040001,32.240002,1115500
32.09,32.66,2012-04-18,32.75,31.530001,32.66,823100
32.75,33.16,2012-04-19,33.43,32.5,33.16,774900
33.139999,33.16,2012-04-20,33.73,32.939999,33.16,821800
32.860001,31.940001,2012-04-23,32.970001,31.709999,31.940001,890800
31.82,31.82,2012-04-24,32.200001,31,31.82,674500
32.07,32.91,2012-04-25,32.990002,32.07,32.91,712200
32.959999,33.490002,2012-04-26,33.52,32.91,33.490002,425300
33.599998,33.34,2012-04-27,33.630001,32.91,33.34,591000
33.27,33.130001,2012-04-30,33.360001,32.580002,33.130001,413900
33.130001,33.779999,2012-05-01,34.209999,33.130001,33.779999,659000
33.5,33.939999,2012-05-02,34.389999,33.389999,33.939999,497300
33.91,32.459999,2012-05-03,34,32.130001,32.459999,841300
32.32,31.83,2012-05-04,32.459999,31.4,31.83,1247500
31.959999,32.470001,2012-05-07,32.580002,31.610001,32.470001,1158000
32.5,30.190001,2012-05-08,32.73,29.370001,30.190001,3097200
30.299999,30.059999,2012-05-09,30.77,29.76,30.059999,1947900
32.970001,32.959999,2012-05-10,34.68,32.400002,32.959999,5556300
32.490002,32.25,2012-05-11,33.439999,32.16,32.25,1221300
31.92,30.059999,2012-05-14,32.130001,30.049999,30.059999,1380900
30.26,29.43,2012-05-15,30.959999,29.219999,29.43,1585700
29.58,29.18,2012-05-16,30.18,28.879999,29.18,1257100
29.299999,28.57,2012-05-17,29.790001,28.24,28.57,1149000
28.370001,27.559999,2012-05-18,28.459999,26.83,27.559999,1616500
27.58,28.77,2012-05-21,29.26,27.120001,28.77,1475200
30.1,30.799999,2012-05-22,31.34,30,30.799999,2366200
30.559999,31.02,2012-05-23,31.049999,29.5,31.02,1220400
31.25,30.280001,2012-05-24,31.25,29.690001,30.280001,1075600
30.16,29.809999,2012-05-25,30.41,29.200001,29.809999,757000
30.01,31.690001,2012-05-29,31.93,30.01,31.690001,1650000
31.08,30.41,2012-05-30,31.42,30.24,30.41,1307200
30.07,29.5,2012-05-31,30.290001,28.75,29.5,1118700
28.530001,28.15,2012-06-01,29.16,27.76,28.15,885800
28.030001,27.879999,2012-06-04,28.41,27.110001,27.879999,1030900
27.84,27.91,2012-06-05,28.389999,27.559999,27.91,630900
28.200001,29.219999,2012-06-06,29.450001,28.139999,29.219999,909900
29.809999,28.93,2012-06-07,29.870001,28.85,28.93,492100
28.860001,30.08,2012-06-08,30.190001,28.15,30.08,881100
30.309999,29.120001,2012-06-11,31,28.959999,29.120001,636000
29.23,29.66,2012-06-12,29.84,28.809999,29.66,569000
29.549999,29.77,2012-06-13,30.639999,29.469999,29.77,844100
30.18,29.389999,2012-06-14,30.65,28.620001,29.389999,872200
29.389999,29.91,2012-06-15,29.950001,28.809999,29.91,646800
29.940001,31.84,2012-06-18,32.330002,29.5,31.84,1256800
32.02,32.09,2012-06-19,32.66,31.5,32.09,911100
33.5,33.779999,2012-06-20,34.5,33.209999,33.779999,3422400
34.259998,32.189999,2012-06-21,34.279999,31.84,32.189999,1891900
32.599998,33.790001,2012-06-22,33.98,32.459999,33.790001,3046600
33.939999,33.110001,2012-06-25,34.119999,32.75,33.110001,1498500
32.049999,31.610001,2012-06-26,32.349998,31.389999,31.610001,2613900
31.9,31.959999,2012-06-27,32.450001,31.57,31.959999,1047200
31.9,31.41,2012-06-28,32.110001,30.620001,31.41,914100
32.799999,31.290001,2012-06-29,32.799999,31,31.290001,1125800
31.35,30.4,2012-07-02,31.799999,30.190001,30.4,1315600
30.6,30.66,2012-07-03,31,30.4,30.66,947000
30.809999,31.23,2012-07-05,31.67,30.799999,31.23,1253800
30.99,30.99,2012-07-06,31.73,30.799999,30.99,784500
30.940001,31.49,2012-07-09,31.83,30.67,31.49,910500
31.540001,31.27,2012-07-10,32.48,30.889999,31.27,758400
31.57,31.51,2012-07-11,31.68,31.01,31.51,638600
31.290001,32.700001,2012-07-12,33.009998,30.799999,32.700001,1125700
32.970001,34.25,2012-07-13,34.400002,32.830002,34.25,1304800
34.32,35.959999,2012-07-16,36,33.900002,35.959999,1744000
35,33.349998,2012-07-17,35.209999,32.380001,33.349998,2569300
31.42,32.150002,2012-07-18,33.669998,31.059999,32.150002,2881900
32.720001,32.27,2012-07-19,33.150002,32.040001,32.27,1435900
32.07,31.790001,2012-07-20,32.25,31.25,31.790001,1568500
31.049999,30.66,2012-07-23,31.299999,30.620001,30.66,1386800
30.66,29.84,2012-07-24,31.040001,29.620001,29.84,1500300
29.92,28.950001,2012-07-25,29.98,28.75,28.950001,2842200
29.9,28.129999,2012-07-26,30,27.639999,28.129999,2262300
28.709999,29.51,2012-07-27,29.66,28.1,29.51,1673000
29.51,27.35,2012-07-30,30.25,27.209999,27.35,2065200
27.540001,27.42,2012-07-31,27.969999,27.35,27.42,1575100
27.99,26.25,2012-08-01,27.99,26.030001,26.25,1592300
26.84,26.1,2012-08-02,26.85,25.52,26.1,1305100
26.9,27.27,2012-08-03,27.549999,26.74,27.27,1209500
27.549999,28.27,2012-08-06,28.700001,27.549999,28.27,1528200
28.77,30.25,2012-08-07,30.9,28.5,30.25,2387200
29.9,29.09,2012-08-08,30,28.59,29.09,1308900
29.52,29.41,2012-08-09,30,29.129999,29.41,672600
29.309999,29.940001,2012-08-10,29.940001,29.309999,29.940001,707400
29.690001,31.17,2012-08-13,31.299999,29.1,31.17,870100
30.75,29.42,2012-08-14,31.17,29.26,29.42,793400
29.389999,29.4,2012-08-15,29.700001,28.809999,29.4,525400
29.530001,30.299999,2012-08-16,30.389999,29.5,30.299999,669000
30.290001,30.01,2012-08-17,30.709999,29.98,30.01,508200
30.15,29.51,2012-08-20,30.389999,29.1,29.51,1179100
29.58,29.110001,2012-08-21,30,29,29.110001,761600
29.01,29.950001,2012-08-22,30.040001,29.01,29.950001,775500
30,30.73,2012-08-23,30.85,29.65,30.73,1471000
30.059999,29.5,2012-08-24,30.24,29.41,29.5,1429400
29.57,28.32,2012-08-27,29.700001,28.17,28.32,1350400
28.4,28.690001,2012-08-28,29.379999,28,28.690001,1402700
28.49,28.41,2012-08-29,28.639999,28.02,28.41,838900
28.6,28.41,2012-08-30,28.74,28.1,28.41,656400
28.610001,28.52,2012-08-31,28.84,28.200001,28.52,539800
28.52,28.139999,2012-09-04,28.99,27.9,28.139999,752500
28.01,27.940001,2012-09-05,28.5,27.809999,27.940001,639300
28,28.549999,2012-09-06,28.9,27.9,28.549999,841700
28.549999,29.35,2012-09-07,29.57,28.5,29.35,953200
29.200001,27.370001,2012-09-10,29.35,27.299999,27.370001,1483300
27.76,27.799999,2012-09-11,28.16,27.4,27.799999,1014900
27.9,28.280001,2012-09-12,28.58,27.799999,28.280001,1145200
28.57,29.48,2012-09-13,29.5,28.48,29.48,1484700
30,30.389999,2012-09-14,30.65,29.65,30.389999,1536600
32.349998,32.540001,2012-09-17,32.779999,31.51,32.540001,3212800
31.879999,31.34,2012-09-18,31.9,30.68,31.34,1788500
31,31.049999,2012-09-19,31.74,30.940001,31.049999,1048500
30.93,30.9,2012-09-20,31.5,30.68,30.9,912400
31.1,30.02,2012-09-21,31.49,29.540001,30.02,1870000
29.51,30.66,2012-09-24,31.030001,29.4,30.66,1301900
28.620001,27.66,2012-09-25,29.48,27.530001,27.66,5680400
27.66,27.540001,2012-09-26,28.4,27.48,27.540001,1527200
27.82,28.49,2012-09-27,28.540001,27.6,28.49,1758600
28.73,29.280001,2012-09-28,29.889999,28.610001,29.280001,4343400
29.5,29.16,2012-10-01,29.889999,29,29.16,884400
29.280001,29.799999,2012-10-02,29.889999,29,29.799999,729000
29.75,29.299999,2012-10-03,29.950001,29.24,29.299999,1052800
30,29.4,2012-10-04,30.1,28.65,29.4,1541300
29.700001,28.889999,2012-10-05,29.809999,28.68,28.889999,938600
28.860001,29.25,2012-10-08,29.4,28.610001,29.25,889700
29.120001,28.370001,2012-10-09,29.120001,28.25,28.370001,1193000
28.389999,28.4,2012-10-10,28.719999,28.01,28.4,503600
28.940001,28.32,2012-10-11,28.98,28.25,28.32,450600
28.32,27.639999,2012-10-12,28.73,27.5,27.639999,987600
28.02,27.33,2012-10-15,28.049999,26.860001,27.33,1468700
27.67,28.059999,2012-10-16,28.09,27.34,28.059999,479300
28.25,28.82,2012-10-17,28.84,27.799999,28.82,668000
28.99,28.040001,2012-10-18,28.99,27.780001,28.040001,741000
27.83,27.74,2012-10-19,28.200001,27.299999,27.74,1027400
27.99,27.85,2012-10-22,28,27.360001,27.85,470200
27.379999,28.389999,2012-10-23,28.559999,27.370001,28.389999,749000
28.52,27.42,2012-10-24,28.52,27.25,27.42,1016400
27.799999,27.52,2012-10-25,27.799999,27.450001,27.52,577700
27.530001,27.379999,2012-10-26,27.799999,27.02,27.379999,477400
27.700001,28.129999,2012-10-31,28.35,27.370001,28.129999,775200
28.25,29.25,2012-11-01,29.49,28.200001,29.25,1024100
29.27,28.92,2012-11-02,29.549999,28.549999,28.92,1030300
29.799999,31.5,2012-11-05,31.58,29.33,31.5,2048900
30.610001,31.15,2012-11-06,31.200001,29.950001,31.15,2324000
31,31.540001,2012-11-07,32.049999,30.809999,31.540001,1714500
31.01,31.309999,2012-11-08,31.879999,30.940001,31.309999,1274000
30.6,30.32,2012-11-09,30.93,29.85,30.32,863000
30.290001,31.07,2012-11-12,31.42,30.16,31.07,555900
31.290001,31.610001,2012-11-13,32,30.719999,31.610001,998300
31.959999,31.379999,2012-11-14,32.119999,31.200001,31.379999,871300
31.299999,30.82,2012-11-15,31.440001,30.5,30.82,984000
31.15,31.84,2012-11-16,32,30.59,31.84,908700
32.07,32.919998,2012-11-19,33.25,31.84,32.919998,1392400
32.799999,33,2012-11-20,33.099998,31.91,33,922500
32.610001,32.470001,2012-11-21,33.470001,32.290001,32.470001,963200
32.599998,32.130001,2012-11-23,32.830002,31.700001,32.130001,430300
32.099998,32.27,2012-11-26,32.299999,31.620001,32.27,495800
32.130001,32.150002,2012-11-27,32.66,31.52,32.150002,910800
32,33.23,2012-11-28,34.290001,31.91,33.23,1525200
33.439999,33.689999,2012-11-29,34,32.869999,33.689999,1103400
33.630001,33.82,2012-11-30,34.279999,33.009998,33.82,1420300
33.889999,34.619999,2012-12-03,35,33.5,34.619999,2085700
34.080002,33.900002,2012-12-04,34.799999,33.549999,33.900002,1263300
33.82,33.709999,2012-12-05,34.189999,33.580002,33.709999,661500
33.82,33.900002,2012-12-06,34.799999,33.5,33.900002,660400
34.299999,34.169998,2012-12-07,34.490002,33.849998,34.169998,664400
34.43,34.57,2012-12-10,34.799999,34.18,34.57,929800
34.599998,35.279999,2012-12-11,35.5,34.459999,35.279999,1572600
35.209999,35.259998,2012-12-12,35.799999,34.950001,35.259998,2063800
35.259998,33.610001,2012-12-13,35.299999,32.75,33.610001,2151300
33.779999,33.810001,2012-12-14,34.400002,33.59,33.810001,1023000
33.77,34.400002,2012-12-17,34.5,33.75,34.400002,824900
34.259998,34.59,2012-12-18,35.07,34.259998,34.59,1553900
34.75,34.610001,2012-12-19,35.259998,34.52,34.610001,1298800
34.509998,34.43,2012-12-20,34.790001,34.049999,34.43,921200
33.939999,34,2012-12-21,34.169998,33.580002,34,1492400
33.639999,34.279999,2012-12-24,34.349998,33.549999,34.279999,375800
33.959999,33.59,2012-12-26,34.5,33.5,33.59,601400
33.5,33.689999,2012-12-27,33.91,33,33.689999,561100
33.380001,33.220001,2012-12-28,33.650002,33.02,33.220001,414100
33,33.869999,2012-12-31,33.970001,33,33.869999,594900
35,35.360001,2013-01-02,35.450001,34.709999,35.360001,1194800
35.18,34.77,2013-01-03,35.450001,34.75,34.77,742000
34.799999,34.400002,2013-01-04,34.799999,33.919998,34.400002,674000
34.799999,34.34,2013-01-07,34.799999,33.900002,34.34,442000
34.5,33.68,2013-01-08,34.5,33.110001,33.68,1284000
34.009998,33.639999,2013-01-09,34.189999,33.400002,33.639999,698000
33.869999,33.529999,2013-01-10,33.990002,33.380001,33.529999,922500
34.040001,32.91,2013-01-11,34.040001,32.110001,32.91,1563200
33.080002,33.259998,2013-01-14,33.380001,32.849998,33.259998,925100
33.110001,33.900002,2013-01-15,34.25,33.080002,33.900002,1624200
33.849998,34.099998,2013-01-16,34.23,33.73,34.099998,1378200
34.16,34.380001,2013-01-17,34.849998,33.919998,34.380001,1436700
34.740002,34.52,2013-01-18,34.779999,33.82,34.52,3555100
34.560001,35.189999,2013-01-22,35.549999,34.259998,35.189999,1920200
35.02,36,2013-01-23,36.240002,34.959999,36,1564300
36,36.990002,2013-01-24,37.720001,35.84,36.990002,1970400
37,36.98,2013-01-25,37.540001,36.799999,36.98,1287800
36.860001,38.029999,2013-01-28,38.709999,36.860001,38.029999,1986000
38.099998,37.950001,2013-01-29,38.439999,37.130001,37.950001,1426600
37.849998,37.52,2013-01-30,38,37.43,37.52,968100
37.869999,37.509998,2013-01-31,37.869999,36.93,37.509998,901400
38.169998,38.299999,2013-02-01,38.5,37.619999,38.299999,1100600
38.400002,37.740002,2013-02-04,38.419998,37.59,37.740002,1128000
38,38.130001,2013-02-05,38.650002,37.68,38.130001,1310200
38.18,39.169998,2013-02-06,39.389999,37.900002,39.169998,1893200
39.189999,39.48,2013-02-07,39.68,38.950001,39.48,1196600
39.450001,39.240002,2013-02-08,40,39.139999,39.240002,1139800
37.98,38.419998,2013-02-11,39.150002,37.5,38.419998,3266300
38.450001,37.889999,2013-02-12,38.869999,37.290001,37.889999,2261300
38.299999,38.450001,2013-02-13,39,38.049999,38.450001,966800
38.639999,38.27,2013-02-14,38.75,38.209999,38.27,990700
38.5,37.040001,2013-02-15,38.509998,36.950001,37.040001,2017600
37.360001,39.279999,2013-02-19,39.290001,37.310001,39.279999,2701400
39.299999,38.540001,2013-02-20,39.650002,38.459999,38.540001,3122000
36.490002,35.16,2013-02-21,37.389999,34.540001,35.16,9037800
35.720001,36.110001,2013-02-22,36.389999,35.599998,36.110001,2547300
36.150002,34.380001,2013-02-25,36.75,34.34,34.380001,2889400
34.459999,34.43,2013-02-26,34.959999,33.799999,34.43,2762900
34.41,35.099998,2013-02-27,35.41,34.400002,35.099998,1959200
35.889999,34.830002,2013-02-28,36.099998,34.369999,34.830002,1964900
35,34.650002,2013-03-01,35.080002,34.25,34.650002,1546600
34.77,35.580002,2013-03-04,35.830002,34.700001,35.580002,1757700
36,36.650002,2013-03-05,36.919998,35.790001,36.650002,2087000
37.009998,37.689999,2013-03-06,37.880001,36.970001,37.689999,1150000
37.73,38.23,2013-03-07,38.650002,36.880001,38.23,1158300
38.060001,38.470001,2013-03-08,39.439999,37.360001,38.470001,912100
38.869999,39.099998,2013-03-11,39.439999,38.650002,39.099998,1579500
38.900002,39.119999,2013-03-12,39.380001,38.849998,39.119999,1275100
39,38.98,2013-03-13,39.490002,38.810001,38.98,822000
38.900002,36.849998,2013-03-14,38.91,36.77,36.849998,2021000
36.639999,35.290001,2013-03-15,36.650002,35.209999,35.290001,3279600
35.299999,35.150002,2013-03-18,36.060001,34.919998,35.150002,1316100
35.25,35.080002,2013-03-19,35.599998,34.939999,35.080002,1098500
35.259998,35.950001,2013-03-20,36.07,35.16,35.950001,1423000
35.950001,36.009998,2013-03-21,37.060001,35.740002,36.009998,1146300
36.200001,36.619999,2013-03-22,36.799999,36.200001,36.619999,440200
37.099998,37.529999,2013-03-25,38.52,36.77,37.529999,2378800
37.98,37.860001,2013-03-26,38.220001,37.66,37.860001,1808200
37.939999,38.16,2013-03-27,38.380001,37.310001,38.16,1296300
38.23,37.889999,2013-03-28,38.240002,37.75,37.889999,1158700
42.360001,43.93,2013-04-01,46.68,41.700001,43.93,14098500
43.599998,44.34,2013-04-02,45.5,43.509998,44.34,6652400
43.099998,41.099998,2013-04-03,43.470001,40.209999,41.099998,5643600
41.110001,42.009998,2013-04-04,42.25,40.810001,42.009998,2264800
42,41.369999,2013-04-05,42,40.5,41.369999,1552400
41.970001,41.830002,2013-04-08,42.549999,41.509998,41.830002,1679000
41.799999,40.5,2013-04-09,41.830002,40.330002,40.5,1696100
40.700001,41.860001,2013-04-10,42.009998,40.610001,41.860001,2121100
42.060001,43.59,2013-04-11,44.549999,41.75,43.59,3447400
43.25,43.75,2013-04-12,45.139999,43.049999,43.75,3149400
43.5,43.299999,2013-04-15,43.799999,42.509998,43.299999,1681400
44.189999,45.59,2013-04-16,46.139999,43.91,45.59,3180400
45.5,45.450001,2013-04-17,45.950001,44.540001,45.450001,2118500
45.98,46.970001,2013-04-18,47.599998,45.389999,46.970001,3367900
47.459999,47.830002,2013-04-19,49.880001,47.07,47.830002,3011700
48.599998,50.189999,2013-04-22,50.200001,47.75,50.189999,3939400
51,51.009998,2013-04-23,52.919998,50.66,51.009998,3733800
50.900002,50.43,2013-04-24,51.049999,48.98,50.43,2630000
50.5,52,2013-04-25,52.400002,50.5,52,2795900
53.130001,51.200001,2013-04-26,53.740002,50.619999,51.200001,3622100
51.759998,54.939999,2013-04-29,54.990002,51.200001,54.939999,3639700
56,53.990002,2013-04-30,58.18,53.759998,53.990002,5522600
55.990002,53.279999,2013-05-01,55.990002,53,53.279999,2742800
53.849998,54.110001,2013-05-02,55.27,53.700001,54.110001,3050400
56.470001,54.549999,2013-05-03,56.470001,54.5,54.549999,3378700
56.389999,59.5,2013-05-06,59.66,55.5,59.5,4366700
62,55.509998,2013-05-07,62.369999,55.119999,55.509998,9991000
57.5,55.790001,2013-05-08,58.200001,55.709999,55.790001,6769900
70.120003,69.400002,2013-05-09,75.769997,63.689999,69.400002,28605000
69.650002,76.760002,2013-05-10,81,69.25,76.760002,25082600
80.989998,87.800003,2013-05-13,88,79.150002,87.800003,22416900
94.220001,83.239998,2013-05-14,97.120003,81.150002,83.239998,37163900
81.800003,84.839996,2013-05-15,86.879997,78.110001,84.839996,16878700
94.699997,92.25,2013-05-16,95,88.660004,92.25,21614000
92.5,91.5,2013-05-17,94.440002,87.5,91.5,19002200
91.120003,89.940002,2013-05-20,92.5,88.629997,89.940002,8348400
88.5,87.589996,2013-05-21,89.989998,85.279999,87.589996,8998200
86.370003,87.239998,2013-05-22,90.959999,85.5,87.239998,8568000
84.809998,92.730003,2013-05-23,93.010002,83.050003,92.730003,12022200
92.599998,97.080002,2013-05-24,97.949997,92,97.080002,16124200
101.550003,110.330002,2013-05-28,110.75,100.300003,110.330002,19691900
113.550003,104.629997,2013-05-29,114.900002,99,104.629997,25099500
102.459999,104.949997,2013-05-30,109.540001,101.199997,104.949997,16133700
106.260002,97.760002,2013-05-31,106.440002,97.730003,97.760002,15172000
97.620003,92.589996,2013-06-03,97.620003,88.25,92.589996,19139600
92.75,94.839996,2013-06-04,96.419998,92.400002,94.839996,8856100
93.660004,95.370003,2013-06-05,97.970001,89.110001,95.370003,12224800
95.25,97.349998,2013-06-06,99.269997,95.110001,97.349998,9510900
98,102.040001,2013-06-07,102.900002,96.699997,102.040001,10711600
98.93,100.050003,2013-06-10,102.519997,98.57,100.050003,9228600
98.18,94.470001,2013-06-11,98.68,94.050003,94.470001,7394000
96.800003,97.730003,2013-06-12,100.480003,95.75,97.730003,9192700
99,98.18,2013-06-13,99.279999,95.120003,98.18,5961600
100,100.300003,2013-06-14,102.519997,99.330002,100.300003,6564700
103.599998,102.199997,2013-06-17,104.75,101.199997,102.199997,7066200
101.75,103.389999,2013-06-18,103.980003,99.199997,103.389999,8795300
102.059998,104.68,2013-06-19,106.669998,102.010002,104.68,8578900
104.650002,100.650002,2013-06-20,107.129997,99.449997,100.650002,10106500
103.699997,99.550003,2013-06-21,103.699997,97.5,99.550003,11718600
96.5,101.489998,2013-06-24,102.870003,95.300003,101.489998,7119800
103.099998,102.400002,2013-06-25,104.199997,100.550003,102.400002,5848700
103.800003,105.720001,2013-06-26,105.870003,102.660004,105.720001,6602600
106.75,109.25,2013-06-27,110.25,106.129997,109.25,8744900
108.57,107.360001,2013-06-28,109.440002,106.709999,107.360001,5748600
109.360001,117.18,2013-07-01,117.769997,109.150002,117.18,10903600
118.25,117.82,2013-07-02,121.889999,115.5,117.82,12064100
118,115.239998,2013-07-03,119.25,114.269997,115.239998,4806700
118.32,120.089996,2013-07-05,120.279999,115.699997,120.089996,6818700
121.370003,121.610001,2013-07-08,122.18,118.82,121.610001,7814200
124.639999,123.449997,2013-07-09,125.32,121.910004,123.449997,8603300
123.190002,122.269997,2013-07-10,123.25,120.790001,122.269997,5600100
124.879997,125.610001,2013-07-11,126.089996,122.349998,125.610001,7483600
125.5,129.899994,2013-07-12,129.940002,124.510002,129.899994,11344000
133.029999,127.260002,2013-07-15,133.259995,126.82,127.260002,9922400
126.279999,109.050003,2013-07-16,126.32,107.300003,109.050003,32371900
106.519997,120.25,2013-07-17,121.620003,104.5,120.25,26029000
120.970001,119.029999,2013-07-18,122.730003,116.18,119.029999,11398100
118.5,119.68,2013-07-19,120.550003,116.510002,119.68,5890300
119.889999,122.43,2013-07-22,126.68,119.879997,122.43,9797800
124,122.739998,2013-07-23,125.559998,121.82,122.739998,7736400
124.470001,121.699997,2013-07-24,124.5,119.559998,121.699997,6869000
120.400002,124.07,2013-07-25,124.75,120.190002,124.07,5284300
128.139999,129.389999,2013-07-26,130.679993,126.610001,129.389999,9633100
129.320007,134.619995,2013-07-29,135.369995,128.25,134.619995,9678900
134.800003,131.740005,2013-07-30,137.490005,128.179993,131.740005,13127000
132.570007,134.279999,2013-07-31,134.970001,131.449997,134.279999,6351700
135,135.550003,2013-08-01,136.520004,132.630005,135.550003,5323600
134.589996,138,2013-08-02,138.25,133.610001,138,6269900
140.009995,144.679993,2013-08-05,144.889999,139.649994,144.679993,10200700
144.75,142.149994,2013-08-06,145.729996,141.100006,142.149994,9254500
141.889999,134.229996,2013-08-07,141.949997,132.360001,134.229996,18212200
154.350006,153.479996,2013-08-08,158.880005,150.460007,153.479996,27246800
152.399994,153,2013-08-09,155.949997,151.25,153,8927700
149.429993,147.380005,2013-08-12,150.5,142.050003,147.380005,14912200
149.5,145.429993,2013-08-13,149.839996,144.449997,145.429993,8748900
142.720001,139.360001,2013-08-14,144.839996,138.050003,139.360001,11693800
136.429993,139.669998,2013-08-15,143.600006,135,139.669998,10179200
141.630005,142,2013-08-16,143.910004,140.970001,142,7108100
143.429993,144.899994,2013-08-19,147.380005,142.830002,144.899994,8037700
148.649994,149.580002,2013-08-20,149.779999,147,149.580002,6418200
150,147.860001,2013-08-21,150.309998,146.25,147.860001,6266300
149.220001,157.100006,2013-08-22,157.479996,148.139999,157.100006,10592400
157,161.839996,2013-08-23,162.300003,155,161.839996,12931900
165.149994,164.220001,2013-08-26,173,160.25,164.220001,24171100
162.300003,167.009995,2013-08-27,168.800003,160.949997,167.009995,17566900
169.059998,166.449997,2013-08-28,171.5,163.25,166.449997,14740100
164.220001,166.059998,2013-08-29,167.75,162.509995,166.059998,9436000
166.369995,169,2013-08-30,169.210007,163.960007,169,11028400
173.399994,168.940002,2013-09-03,173.699997,166.399994,168.940002,12061100
169.770004,170.619995,2013-09-04,171.619995,165.559998,170.619995,11475700
170.100006,169.929993,2013-09-05,171.5,168.25,169.929993,6685300
168.570007,166.970001,2013-09-06,169.699997,165.149994,166.970001,8619700
163.119995,160.699997,2013-09-09,164.5,158.509995,160.699997,14344500
161.449997,166.369995,2013-09-10,167.5,160.630005,166.369995,8967800
166.410004,163.520004,2013-09-11,167.899994,162.130005,163.520004,5832500
164,164.929993,2013-09-12,166.759995,160.509995,164.929993,6160000
162.770004,165.539993,2013-09-13,166.369995,162.160004,165.539993,5401200
168,166.580002,2013-09-16,170.850006,165.850006,166.580002,7574900
165.080002,166.229996,2013-09-17,168.419998,163.360001,166.229996,5496900
167.070007,166.220001,2013-09-18,167.449997,164.199997,166.220001,5439700
170.800003,177.919998,2013-09-19,180.470001,169.080002,177.919998,15594600
178.899994,183.389999,2013-09-20,185.830002,178.559998,183.389999,13401700
184.479996,181.110001,2013-09-23,185.479996,177.110001,181.110001,8173400
179.139999,182.330002,2013-09-24,184.960007,177.649994,182.330002,6273400
183.559998,185.240005,2013-09-25,186.300003,180.5,185.240005,8252700
186.699997,188.639999,2013-09-26,189.679993,185.610001,188.639999,6614400
187.520004,190.899994,2013-09-27,191.279999,186.429993,190.899994,5916400
189,193.369995,2013-09-30,194.5,188,193.369995,8924700
193.960007,193,2013-10-01,194.229996,188.369995,193,7755900
188.589996,180.949997,2013-10-02,191.830002,175.399994,180.949997,20775400
175.050003,173.309998,2013-10-03,179.690002,168,173.309998,23816500
176.399994,180.979996,2013-10-04,181.179993,172.649994,180.979996,14414000
182.460007,183.070007,2013-10-07,186.729996,180.259995,183.070007,11485600
184.399994,174.729996,2013-10-08,185.929993,173.210007,174.729996,13757200
174.729996,168.779999,2013-10-09,174.990005,161.5,168.779999,15316500
173.089996,172.929993,2013-10-10,175.75,169.690002,172.929993,8883900
172.75,178.699997,2013-10-11,179.289993,171.199997,178.699997,8311100
175,179.720001,2013-10-14,182.5,174.149994,179.720001,7769600
185.279999,183.940002,2013-10-15,188.789993,183.179993,183.940002,10978500
184.899994,183.559998,2013-10-16,187.300003,182.089996,183.559998,8205400
183.539993,182.800003,2013-10-17,184.800003,180.990005,182.800003,6705000
184.149994,183.399994,2013-10-18,185.960007,182.520004,183.399994,5930800
183.279999,172.600006,2013-10-21,183.389999,171,172.600006,11532100
170.5,171.539993,2013-10-22,177.779999,166.110001,171.539993,11386700
168.910004,164.5,2013-10-23,171.809998,160.149994,164.5,13320400
165,173.149994,2013-10-24,174.5,162.830002,173.149994,10825700
174.210007,169.660004,2013-10-25,174.5,166.800003,169.660004,7595500
170.179993,162.860001,2013-10-28,170.5,162.199997,162.860001,7841700
162.759995,164.470001,2013-10-29,165.449997,153,164.470001,14111700
164.630005,159.220001,2013-10-30,167.679993,158.169998,159.220001,8401800
155.669998,159.940002,2013-10-31,162.440002,153.300003,159.940002,9333800
163,162.169998,2013-11-01,165.899994,160.410004,162.169998,7180600
165,175.199997,2013-11-04,175.389999,164.220001,175.199997,13120400
180,176.809998,2013-11-05,181.429993,171.360001,176.809998,22467100
